"Season","Name","Team","WAR","playerid"
"1920","Mike Cantwell","PHI","-0.1","1001922"
"1930","Vic Sorrell","DET","2.7","1012283"
"1888","Tommy Tucker","BAL","0.0","1013213"
"1908","Hippo Vaughn","NYH","-0.1","1013384"
"1923","Bill Pertica","STL","-0.1","1010217"
"1928","Rudy Leopold","CHW","0.0","1007543"
"1935","Bob Barr","BRO","0.0","1000589"
"1963","Jim Constable","SFG","0.0","1002546"
"1967","Bill Short","PIT","0.0","1011929"
"1970","Terry Cox","CAL","0.1","1002707"
"1970","Lou Marone","PIT","-0.1","1008117"
"1972","Jan Dukes","TEX","-0.2","1003544"
"1979","Rick Anderson","NYY","-0.1","1000240"
"1980","Joe Kerrigan","BAL","0.0","1006873"
"2010","Tobi Stoner","NYM","0.0","4591"
"2017","Brian Flynn","KCR","0.0","12027"
"2019","John Curtiss","LAA","0.0","16128"
"2016","Gerardo Concepcion","CHC","0.1","14411"
"1891","Ed Seward","CLE","0.4","1011763"
"1896","George Wheeler","PHI","0.2","1013835"
"1940","Tom Earley","BSN","0.1","1003629"
"1947","Dick Mauney","PHI","0.1","1008275"
"1961","Manny Montejo","DET","0.1","1009066"
"1961","Mudcat Grant","CLE","1.6","1004952"
"1926","Howard Ehmke","- - -","3.9","1003707"
"1920","Ray Caldwell","CLE","3.5","1001832"
"1936","Harry Kelley","PHA","2.9","1006773"
"1969","Chuck Dobson","OAK","3.9","1003343"
"1924","Earl Whitehill","DET","2.5","1013866"
"2005","Barry Zito","OAK","3.0","944"
"1988","Rick Sutcliffe","CHC","3.2","1012734"
"1985","Don Sutton","- - -","3.0","1012745"
"1944","Dick Barrett","PHI","2.4","1000594"
"1961","Joe McClain","WAS","2.6","1008389"
"1970","George Stone","ATL","2.8","1012565"
"1978","Joe Niekro","HOU","1.4","1009582"
"1960","John Buzhardt","PHI","2.1","1001788"
"2012","Anibal Sanchez","- - -","3.5","3284"
"1930","Pat Caraway","CHW","2.4","1001933"
"1892","Brickyard Kennedy","BRO","1.7","1006836"
"1978","Mike Paxton","CLE","2.7","1010091"
"1978","Doyle Alexander","TEX","1.4","1000122"
"1997","Jamie Moyer","SEA","3.2","1091"
"1983","Bruce Berenyi","CIN","3.0","1000864"
"1950","Mike Garcia","CLE","2.3","1004505"
"1966","Jim Lonborg","BOS","2.8","1007724"
"1987","Rick Rhoden","NYY","2.5","1010887"
"2013","Scott Feldman","- - -","2.2","6283"
"1905","Jack Harper","CIN","1.8","1005380"
"1923","Paul Zahniser","WAS","1.0","1014411"
"1973","Doyle Alexander","BAL","0.8","1000122"
"1994","Andy Benes","SDP","4.2","1144"
"1932","Heinie Meine","PIT","2.0","1008731"
"1899","Tully Sparks","PIT","1.1","1012306"
"2011","Mike Leake","CIN","1.4","10130"
"1979","Don Robinson","PIT","2.5","1011061"
"1939","Freddie Fitzsimmons","BRO","2.8","1004122"
"1948","Dave Koslo","NYG","2.1","1007118"
"1993","Bruce Ruffin","COL","1.7","1011294"
"2016","Danny Salazar","CLE","2.5","5867"
"1925","Jakie May","CIN","2.1","1008301"
"1954","Jake Thies","PIT","1.5","1012957"
"2013","Marco Estrada","MIL","1.4","1118"
"1928","Bob Smith","BSN","2.4","1012100"
"2007","Kyle Kendrick","PHI","1.1","6230"
"1922","Bill Sherdel","STL","2.8","1011869"
"2003","Bartolo Colon","CHW","4.7","375"
"1997","Brad Radke","MIN","4.9","748"
"1973","Tug McGraw","NYM","-0.1","1008545"
"1999","Jamie Moyer","SEA","4.6","1091"
"1982","Ken Forsch","CAL","2.4","1004234"
"2005","Freddy Garcia","CHW","4.0","1077"
"1902","Fred Mitchell","- - -","-0.3","1009001"
"1996","Todd Stottlemyre","STL","2.3","75"
"2006","Dontrelle Willis","FLA","3.0","1703"
"1925","Dutch Ruether","WAS","2.2","1011291"
"1996","Andy Pettitte","NYY","4.6","840"
"1993","Pat Hentgen","TOR","2.2","145"
"1933","Bob Weiland","BOS","1.4","1013735"
"1962","Bob Buhl","- - -","1.6","1001637"
"1947","Vic Raschi","NYY","0.9","1010702"
"2019","Aaron Nola","PHI","3.5","16149"
"1880","Tom Poorman","- - -","-0.1","1010438"
"1884","Sam Moffett","CLE","0.7","1009026"
"1986","Ken Howell","LAD","0.4","1006100"
"2018","Ryan Borucki","TOR","1.7","16350"
"1965","Rollie Sheldon","- - -","1.9","1011855"
"1986","Jose DeLeon","- - -","0.8","1003168"
"1980","Rich Gale","KCR","1.8","1004444"
"1985","Don Robinson","PIT","0.8","1011061"
"2000","Al Levine","ANA","0.1","20"
"1949","Fred Sanford","NYY","0.4","1011430"
"1949","Red Munger","STL","2.5","1009320"
"1973","Ron Schueler","ATL","1.8","1011622"
"1950","Frank Smith","CIN","0.2","1012142"
"1970","Larry Dierker","HOU","3.6","1003288"
"1978","Andy Hassler","- - -","1.7","1005480"
"1979","Mike Proly","CHW","0.5","1010545"
"1997","Julian Tavarez","SFG","0.0","541"
"2009","Anibal Sanchez","FLA","0.7","3284"
"1980","Darrell Jackson","MIN","1.9","1006294"
"1956","Ray Crone","MIL","1.4","1002791"
"1887","Dave Foutz","STL","4.6","1004266"
"1995","Orel Hershiser","CLE","2.5","1005741"
"1911","Ralph Works","DET","1.3","1014258"
"1936","Mace Brown","PIT","1.3","1001541"
"2007","Brian Bannister","KCR","2.3","5718"
"1984","Chuck Porter","MIL","1.5","1010448"
"1980","Dickie Noles","PHI","0.4","1009620"
"1962","Pete Richert","LAD","1.0","1010922"
"1930","Carl Hubbell","NYG","4.7","1006123"
"2016","Tyler Chatwood","COL","2.0","4338"
"1991","Tom Gordon","KCR","1.6","282"
"1931","Jakie May","CHC","0.2","1008301"
"1887","Frank Gilmore","WAS","2.3","1004732"
"1966","Steve Blass","PIT","1.8","1001058"
"1952","Bill Henry","BOS","0.4","1005665"
"2013","Ryan Pressly","MIN","0.4","7005"
"1923","Jimmy Ring","PHI","5.5","1010972"
"1946","Ken Trinkle","NYG","0.5","1013186"
"2007","Curt Schilling","BOS","2.3","73"
"2003","Woody Williams","STL","4.5","1190"
"1912","Hippo Vaughn","- - -","1.3","1013384"
"1926","Joe Genewich","BSN","2.1","1004609"
"1989","Jimmy Key","TOR","4.6","1006885"
"1978","Rudy May","MON","1.1","1008310"
"2005","Vinnie Chulk","TOR","0.1","1838"
"1975","Bill Greif","SDP","-0.9","1005027"
"1986","Rick Aguilera","NYM","1.6","1000086"
"1955","Bob Lemon","CLE","3.3","1007517"
"1993","Stan Belinda","- - -","1.0","1000792"
"2009","Dustin Nippert","TEX","0.9","4426"
"2017","Matt Barnes","BOS","1.0","12863"
"2001","Rick White","NYM","0.6","456"
"1939","Vance Page","CHC","1.7","1009957"
"1997","Carlos Perez","MON","2.7","1010179"
"1986","Dennis Rasmussen","NYY","1.8","1010703"
"1994","Jeff Shaw","MON","0.4","1011823"
"2017","Brett Cecil","STL","1.1","2660"
"2007","Joe Beimel","LAD","1.0","979"
"1946","Ralph Branca","BRO","0.5","1001343"
"1960","Turk Lown","CHW","0.0","1007793"
"1970","Sparky Lyle","BOS","0.6","1007859"
"2019","Sandy Alcantara","MIA","2.3","18684"
"2018","Frankie Montas","OAK","0.9","14309"
"1955","Pedro Ramos","WAS","0.3","1010681"
"1957","Ernie Johnson","MIL","-0.4","1006454"
"1989","Todd Stottlemyre","TOR","1.2","75"
"1928","Carl Mays","CIN","0.3","1008313"
"1950","Ken Johnson","- - -","0.4","1006476"
"2000","Bartolo Colon","CLE","4.3","375"
"2002","Brian Meadows","PIT","0.7","998"
"1974","Ken Frailing","CHC","1.6","1004288"
"1963","Jim Bunning","DET","2.7","1001653"
"1946","Allie Reynolds","CLE","1.1","1010860"
"1952","Bobo Newsom","- - -","0.2","1009546"
"2017","Luke Weaver","STL","1.4","16918"
"1997","Todd Stottlemyre","STL","3.3","75"
"1975","Jim Bibby","- - -","2.6","1000945"
"1977","Doug Bird","KCR","1.4","1000976"
"1939","Clint Brown","CHW","0.9","1001504"
"1958","Connie Johnson","BAL","1.4","1006438"
"1987","Doug Drabek","PIT","2.7","1003473"
"1931","Alvin Crowder","WAS","2.6","1002820"
"1939","Red Lynn","- - -","-0.2","1007874"
"2016","Gerrit Cole","PIT","2.5","13125"
"2016","Ariel Miranda","- - -","0.1","17526"
"1992","John Doherty","DET","1.9","1003358"
"2014","Phil Coke","DET","0.0","5535"
"1978","Paul Lindblad","- - -","0.1","1007614"
"1993","Lee Smith","- - -","0.1","1012175"
"1925","Kent Greenfield","NYG","2.4","1005004"
"1949","Billy Pierce","CHW","1.7","1010326"
"1931","Dick Coffman","SLB","1.9","1002391"
"1947","Sheldon Jones","NYG","0.7","1006591"
"1973","Steve Foucault","TEX","-0.6","1004262"
"1986","Bill Campbell","DET","0.4","1001874"
"1995","Mike James","CAL","0.1","1453"
"1995","Randy Myers","CHC","0.4","1009427"
"1931","Jack Berly","NYG","0.2","1000884"
"1974","Alan Foster","STL","0.7","1004246"
"1986","Joe Cowley","CHW","1.7","1002690"
"1945","Stubby Overmire","DET","2.1","1009911"
"2010","Bronson Arroyo","CIN","1.3","978"
"1968","Jim Bunning","PIT","0.6","1001653"
"2016","Matt Shoemaker","LAA","3.5","4776"
"1978","Jim Todd","SEA","0.3","1013097"
"1995","Trevor Hoffman","SDP","0.1","1035"
"2011","Aaron Laffey","- - -","-0.6","6248"
"1925","Johnny Morrison","PIT","2.4","1009217"
"1953","Marion Fricano","PHA","1.2","1004348"
"1920","Doc Ayers","DET","3.0","1000387"
"1949","Tom Ferrick","SLB","0.5","1004014"
"1957","Sandy Koufax","BRO","1.7","1007124"
"2017","Jordan Montgomery","NYY","2.6","16511"
"2009","John Lannan","WSN","1.4","7080"
"1990","Scott Sanderson","OAK","1.4","1011422"
"1979","Bob McClure","MIL","-0.1","1008400"
"1881","George Bradley","CLE","0.2","1001307"
"1984","Bob Lacey","SFG","0.0","1007232"
"1937","Elden Auker","DET","3.4","1000366"
"1978","Jack Billingham","DET","2.0","1000970"
"2007","Tom Gorzelanny","PIT","3.1","6244"
"1961","Jack Baldschun","PHI","0.2","1000475"
"1962","Joe Bonikowski","MIN","1.6","1001167"
"2011","Clayton Richard","SDP","0.6","3551"
"1987","Danny Cox","STL","2.2","1002695"
"2007","Derek Lowe","LAD","3.1","199"
"1901","Frank Foreman","- - -","2.3","1004229"
"1985","Jim Gott","SFG","2.0","1004898"
"1890","Lee Viau","- - -","1.1","1013420"
"1919","Molly Craft","WAS","-0.1","1002719"
"1969","Joe Grzenda","MIN","0.2","1005112"
"1977","Mike Torrez","- - -","2.3","1013134"
"1985","Tom Filer","TOR","0.4","1004040"
"2011","Juan Cruz","TBR","0.2","273"
"1971","Tony Cloninger","CIN","-0.9","1002359"
"2017","Jose Alvarez","LAA","0.4","5358"
"1995","Randy Veres","FLA","-0.3","1013412"
"1964","Lindy McDaniel","CHC","1.6","1008441"
"1876","George Zettlein","PHN","2.8","1014433"
"1929","Red Faber","CHW","3.4","1003889"
"1983","Dave Schmidt","TEX","0.6","1011580"
"1987","Bob Ojeda","NYM","0.5","1009756"
"2017","Jake Thompson","PHI","-0.1","14371"
"2008","J.J. Putz","SEA","0.5","1795"
"2012","Duane Below","DET","0.2","3124"
"1912","Willie Adams","SLB","0.2","1000065"
"1951","Art Schallock","NYY","0.4","1011514"
"1931","Wilcy Moore","BOS","1.5","1009132"
"2009","Dallas Braden","OAK","2.9","8099"
"1979","Frank Tanana","CAL","1.3","1012818"
"1973","Fergie Jenkins","CHC","4.2","1006388"
"1981","Mark Bomback","TOR","0.8","1001156"
"1947","Harry Gumbert","CIN","0.5","1005141"
"1942","Bob Muncrief","SLB","1.5","1009317"
"1921","Allen Sothoron","- - -","3.1","1012288"
"1984","Luis Leal","TOR","2.3","1007431"
"2015","C.J. Wilson","LAA","1.5","3580"
"2006","David Riske","- - -","0.0","402"
"1891","Buck Freeman","WAS","0.4","1004316"
"1895","Al Orth","PHI","1.5","1009857"
"1922","Johnny Couch","CIN","2.3","1002666"
"1923","Jack Scott","NYG","1.7","1011683"
"1929","Pete Alexander","STL","2.1","1000128"
"1974","Jim Todd","CHC","0.1","1013097"
"2019","Brett Anderson","OAK","1.9","8223"
"1997","Rich DeLucia","- - -","0.2","1003185"
"1959","Ralph Terry","- - -","2.4","1012929"
"1939","Bill Swift","PIT","1.9","1012787"
"1977","Dave Giusti","- - -","0.5","1004748"
"1923","Ray Kolp","SLB","1.5","1007088"
"1926","Dazzy Vance","BRO","3.7","1013342"
"1993","Steve Cooke","PIT","2.7","1002570"
"1954","Joe Nuxhall","CIN","3.1","1009665"
"1880","Denny Driscoll","BUF","0.3","1003503"
"2004","Jon Leicester","CHC","0.0","2092"
"2001","Mike Buddie","MIL","0.2","678"
"2019","Anthony DeSclafani","CIN","2.5","13050"
"1990","Andy McGaffigan","- - -","0.6","1008497"
"1987","Brian Holton","LAD","-0.2","1005986"
"1996","Bill Risley","TOR","-0.3","1010986"
"2014","Daisuke Matsuzaka","NYM","0.2","7775"
"1992","Ken Patterson","CHC","-1.0","1010067"
"1928","Red Ruffing","BOS","4.2","1011296"
"1890","Charlie Sprague","TOL","0.4","1012354"
"1965","Hank Fischer","MIL","0.1","1004068"
"2004","Mark Buehrle","CHW","4.5","225"
"2015","Collin McHugh","HOU","3.5","7531"
"1923","Jack Quinn","BOS","4.2","1010605"
"1938","Cliff Melton","NYG","2.9","1008755"
"1941","Hugh Casey","BRO","1.8","1002039"
"1992","Mark Grant","SEA","1.1","1004951"
"1995","Kevin Appier","KCR","5.3","3"
"1932","Ray Kolp","CIN","1.1","1007088"
"2004","Travis Harper","TBD","0.7","1211"
"2012","Dan Straily","OAK","-0.4","9460"
"2017","Jonathan Holder","NYY","0.5","16588"
"1902","Ham Iburg","PHI","2.7","1006252"
"1943","Bill Zuber","NYY","0.7","1014460"
"1980","Dave Heaverlo","SEA","-0.1","1005569"
"1999","Greg Hansell","PIT","0.3","1005326"
"1979","Steve Trout","CHW","2.1","1013197"
"1898","Fred Klobedanz","BSN","1.8","1007014"
"1929","Dazzy Vance","BRO","4.6","1013342"
"1928","Jumbo Elliott","BRO","2.4","1003741"
"2002","Cory Lidle","OAK","3.7","926"
"1967","Ray Culp","CHC","0.4","1002869"
"1916","Earl Moseley","CIN","0.0","1009239"
"1942","Oscar Judd","BOS","1.6","1006640"
"1948","Monk Dubiel","PHI","0.7","1003517"
"1979","Bill Travers","MIL","0.3","1013161"
"1980","John Flinn","MIL","-0.3","1004161"
"1991","Bob Scanlan","CHC","1.1","1011489"
"1894","Matt Kilroy","LOU","0.2","1006910"
"1899","Jack Harper","CLE","0.2","1005380"
"1943","Lou Lucier","BOS","0.7","1007812"
"1944","Boom-Boom Beck","DET","0.0","1000738"
"1961","Juan Marichal","SFG","2.3","1008106"
"1965","Ken Mackenzie","HOU","-0.3","1007919"
"1969","Ken Johnson","- - -","0.6","1006477"
"2006","Eddie Guardado","- - -","-0.3","727"
"1975","Randy Moffitt","SFG","-0.4","1009027"
"1997","Robb Nen","FLA","0.6","1123"
"1901","Jack Cronin","DET","2.8","1002794"
"1984","Al Nipper","BOS","1.7","1009602"
"2017","Jose Berrios","MIN","2.7","14168"
"1917","Tom Rogers","SLB","0.0","1011139"
"2017","Jhoulys Chacin","SDP","2.3","2608"
"1888","John Healy","IND","2.5","1005547"
"1959","Jim Bunning","DET","3.4","1001653"
"1979","Paul Moskau","CIN","0.7","1009245"
"1930","Alvin Crowder","- - -","3.5","1002820"
"1970","Ray Sadecki","NYM","1.0","1011360"
"1922","Vic Keen","CHC","0.1","1006756"
"1994","Jose Bautista","CHC","0.0","1000694"
"2005","Justin Lehr","MIL","-0.1","2163"
"2010","Brad Thomas","DET","0.2","757"
"2005","Joel Peralta","LAA","0.0","2332"
"2006","Brandon Lyon","ARI","0.7","1312"
"1983","Jim Kaat","STL","-0.2","1006660"
"2020","Tom Eshelman","BAL","-0.1","18361"
"1969","Ron Willis","- - -","-0.3","1014036"
"1935","Al Hollingsworth","CIN","2.1","1005955"
"1873","Jim Britt","BKA","2.6","1001450"
"1935","Tex Carleton","CHC","0.9","1001953"
"1981","Rick Rhoden","PIT","2.0","1010887"
"1880","Curry Foley","BSN","1.5","1004195"
"1936","Dick Coffman","NYG","0.1","1002391"
"1958","Don Mossi","CLE","1.3","1009250"
"1960","Stu Miller","SFG","0.6","1008935"
"2001","Tim Wakefield","BOS","2.2","219"
"2015","Chi Chi Gonzalez","TEX","0.1","14663"
"2001","Rich Garces","BOS","0.5","189"
"2015","James Paxton","SEA","0.4","11828"
"2000","Travis Miller","MIN","1.0","742"
"2001","Ricky Bottalico","PHI","-0.2","948"
"2010","Jonathan Papelbon","BOS","0.9","5975"
"1936","Jesse Haines","STL","1.2","1005209"
"1940","Paul Dean","NYG","0.7","1003110"
"1898","Jack Taylor","STL","4.0","1012878"
"2018","Sean Newcomb","ATL","1.9","16943"
"1973","Steve Carlton","PHI","4.5","1001964"
"1962","Ron Nischwitz","DET","0.2","1009604"
"1967","Steve Bailey","CLE","-0.5","1000431"
"1991","Bill Gullickson","DET","3.4","1005136"
"1996","Pep Harris","CAL","0.1","1005427"
"1926","Rube Ehrhardt","BRO","-0.2","1003709"
"1942","Johnny Sain","BSN","-0.6","1011373"
"1961","Bob Hendley","MIL","0.8","1005637"
"2018","Drew Steckenrider","MIA","0.5","18806"
"2015","Manny Parra","CIN","0.4","4279"
"1977","Rawly Eastwick","- - -","0.3","1003648"
"1985","Joe Price","CIN","0.3","1010530"
"1990","Jesse Orosco","CLE","-0.5","667"
"2019","Jerry Blevins","ATL","0.0","7841"
"1940","Hy Vandenberg","NYG","0.2","1013349"
"1973","Don Hood","BAL","0.8","1005994"
"1973","Tom Bradley","SFG","2.6","1001316"
"1939","Danny MacFayden","BSN","1.1","1007904"
"2012","Kyle Kendrick","PHI","1.3","6230"
"1961","Larry Sherry","LAD","0.8","1011883"
"1964","Don Nottebart","HOU","1.9","1009651"
"1951","Connie Marrero","WAS","3.0","1008126"
"1997","Dennis Cook","FLA","0.7","8"
"2001","Esteban Yan","TBD","1.2","1236"
"2004","Pedro Martinez","BOS","4.9","200"
"1945","Al Gettel","NYY","1.0","1004644"
"1950","Red Munger","STL","1.4","1009320"
"1973","Skip Lockwood","MIL","2.0","1007696"
"2019","Mike Fiers","OAK","1.7","7754"
"1985","Bob Gibson","MIL","-0.4","1004663"
"1982","Len Barker","CLE","5.8","1000546"
"1968","Cisco Carlos","CHW","0.1","1001958"
"1985","Teddy Higuera","MIL","3.0","1005799"
"1928","Syl Johnson","STL","1.8","1006505"
"1957","Hal Brown","BAL","1.1","1001520"
"1967","Fred Lasher","DET","0.5","1007366"
"1989","Mark Thurmond","BAL","0.7","1013052"
"2014","Edward Mujica","BOS","0.2","3970"
"2020","Chris Stratton","PIT","0.6","13761"
"1993","Trevor Hoffman","- - -","0.4","1035"
"1955","Art Fowler","CIN","3.8","1004268"
"2019","Madison Bumgarner","SFG","3.3","5524"
"1971","Ernie McAnally","MON","1.7","1008325"
"1886","Hardie Henderson","- - -","2.4","1005632"
"1961","Stan Williams","LAD","4.6","1014039"
"1975","Sonny Siebert","- - -","1.0","1011951"
"2005","Brad Penny","LAD","3.5","535"
"1921","Sherry Smith","BRO","2.2","1012205"
"1969","Gary Neibauer","ATL","-0.7","1009486"
"1889","Alex Ferson","WAS","2.2","1004017"
"1930","Hi Bell","STL","2.1","1000810"
"1961","Jim Kaat","MIN","3.8","1006660"
"2002","Paul Byrd","KCR","3.1","594"
"1931","Pat Malone","CHC","2.8","1008044"
"2013","Tom Gorzelanny","MIL","0.5","6244"
"1928","Bobby Burke","WAS","1.4","1001676"
"1966","Ted Davidson","CIN","0.2","1003029"
"1936","Harry Gumbert","NYG","0.9","1005141"
"1961","Jack Fisher","BAL","2.5","1004090"
"1969","Bill Butler","KCR","3.3","1001771"
"1931","Steve Swetonic","PIT","-0.1","1012785"
"1998","Chris Brock","SFG","0.1","130"
"1986","Manny Hernandez","HOU","0.0","1005708"
"1991","Scott Kamieniecki","NYY","0.2","1006681"
"1978","Mike Krukow","CHC","1.7","1007185"
"1996","Ben McDonald","MIL","4.2","1008454"
"1998","Brian Moehler","DET","3.1","480"
"1967","Bob Hendley","- - -","-0.8","1005637"
"1971","Bucky Brandon","PHI","-0.2","1001346"
"2004","Andy Pettitte","HOU","1.9","840"
"2012","Danny Duffy","KCR","0.5","3542"
"2013","Rob Wooten","MIL","0.3","8532"
"2008","Tim Byrdak","HOU","-0.5","1995"
"2019","Juan Minaya","CHW","0.2","10341"
"2013","Josh Zeid","HOU","0.0","6527"
"2008","Edwar Ramirez","NYY","0.3","4830"
"1889","George Bausewine","PHA","0.2","1000692"
"2017","Zach Davies","MIL","2.7","13183"
"2012","Yu Darvish","TEX","4.7","13074"
"1962","Earl Wilson","BOS","1.9","1014073"
"1935","Roy Mahaffey","PHA","1.1","1007981"
"1981","Mike Scott","NYM","1.3","1011691"
"1985","Bob Forsch","STL","0.6","1004233"
"1988","Larry McWilliams","STL","0.8","1008700"
"2015","Scott Feldman","HOU","0.8","6283"
"2002","Omar Daal","LAD","1.5","646"
"1983","Bob Gibson","MIL","0.1","1004663"
"2001","Rod Beck","BOS","-0.6","1730"
"1933","George Pipgras","- - -","2.7","1010363"
"2015","R.A. Dickey","TOR","1.8","1245"
"1917","Ernie Koob","SLB","0.5","1007100"
"1941","Mort Cooper","STL","2.6","1002598"
"1942","Johnny Podgajny","PHI","0.9","1010405"
"1950","Dave Koslo","NYG","1.6","1007118"
"1923","Virgil Barnes","NYG","0.0","1000576"
"1925","Red Oldham","PIT","0.5","1009762"
"1935","Gene Schott","CIN","1.3","1011607"
"1955","Bob Wiesler","NYY","-0.1","1013929"
"1997","Dennis Eckersley","STL","0.3","1003660"
"1897","Brickyard Kennedy","BRO","1.9","1006836"
"1970","Don Wilson","HOU","2.1","1014071"
"2014","Jeff Locke","PIT","0.2","2929"
"1933","Red Ruffing","NYY","3.6","1011296"
"2010","Dan Haren","- - -","3.7","1757"
"2008","John Lannan","WSN","1.2","7080"
"2012","Matt Garza","CHC","0.9","3340"
"1972","Eddie Fisher","- - -","-0.3","1004085"
"1982","Mike Caldwell","MIL","1.9","1001830"
"1981","Len Barker","CLE","4.6","1000546"
"1980","Bill Travers","MIL","0.4","1013161"
"1980","Randy Jones","SDP","1.2","1006582"
"1943","Van Mungo","NYG","0.9","1009321"
"2016","CC Sabathia","NYY","2.6","404"
"1976","Lynn McGlothen","STL","2.7","1008534"
"2002","Javier Vazquez","MON","4.6","801"
"1931","Eppa Rixey","CIN","1.3","1011008"
"1969","Jim Shellenback","- - -","0.2","1011859"
"1946","Charlie Gassaway","CLE","0.2","1004562"
"1964","Bill Pleis","MIN","-0.2","1010393"
"1968","Danny Frisella","NYM","0.4","1004365"
"2008","Francisco Liriano","MIN","1.4","3201"
"1949","Rip Sewell","PIT","0.4","1011768"
"1998","Brian Edmondson","- - -","-0.9","1003677"
"1978","Bill Campbell","BOS","1.8","1001874"
"2017","Dovydas Neverauskas","PIT","-0.1","11604"
"1966","Gerry Arrigo","- - -","0.0","1000326"
"1911","Jack Compton","CIN","0.0","1002488"
"1932","Roy Parmelee","NYG","0.4","1010016"
"1924","Rip Wheeler","CHC","0.1","1013838"
"1960","Sandy Koufax","LAD","2.7","1007124"
"2000","Freddy Garcia","SEA","1.0","1077"
"1965","Dick Radatz","BOS","1.4","1010630"
"1983","Mike Smithson","TEX","4.0","1012181"
"2006","Brett Myers","PHI","3.5","962"
"2010","Barry Enright","ARI","-0.3","2412"
"2009","Kevin Correia","SDP","3.0","1767"
"2018","Ryan Yarbrough","TBR","0.9","16502"
"2012","Cristhian Martinez","ATL","0.5","5337"
